ID,REVIEW,LABEL,LENGTH,PREPROCESS,LENGTH_PRE
581,"Jauh lebih baik dari yang sebelumnya dan lebih modern. Makin besar tapi harga juga makin tidak murah. Sebagai contoh kacang pedas yang sama barangnya bisa selisih lebih dari 5000 per bungkusnya. Ada 4 lantai. Lt. Dasar utk parkir. Lt. 1 utk toko oleh-oleh. Lt. 2 utk resto (indoor dan semi-outdoor) Lt. 3 utk Ruang Privat dan Musholla Harga makanannya juga makin tinggi, sebagai  contoh tahu petis yang biasanya cukup banyak tapi jadi lebih sedikit. Terdapat ruang private yang nyaman dan terdapat lift bagi orang tua.",4,518,jauh lebih baik lebih modern makin besar harga makin murah bagai contoh kacang pedas sama barang selisih lebih 5000 per bungkus 4 lantai lt dasar utk parkir lt 1 utk toko lt 2 utk resto indoor semi-outdoor lt 3 utk ruang privat musholla harga makan makin tinggi bagai contoh tahu petis biasa cukup banyak jadi lebih sedikit ruang private nyaman dan dapat lift orang tua,369
582,Label gula pesen 0% sm 75% kebalik,1,34,label gula sen 0 sm 75 balik,28
583,"Salah satu pilihan tempat nongkrong di daerah darmo. Tempatnya nyaman, pelayanan ok.",5,84,salah satu pilih tempat nongkrong daerah darmo tempat nyaman layan,66
584,"Suka dengan Milo dinosaurus nya mantab banget, cuma terlalu manis buat yang kurang suka manis",5,93,suka milo dinosaurus mantab banget cuma terlalu manis buat kurang suka manis,76
585,"Rasa enak, pelayanan ramah poll dan tempatnya yg nyaman bgt. Recommended",5,72,rasa enak layan ramah poll tempat nyaman bgt recommended,56
586,"Promonya banyak bgttt, terus staffnya juga ramaah pwoll",5,55,promonya banyak bgttt terus staffnya ramaah pwoll,49
587,Letaknya bersebelahan dengan alfamart yg berada di area spbu bp pemuda.,5,71,letak bahan alfamart di area spbu bp pemuda,43
588,Langganan tiap pagi mampir dulu,5,31,langgan tiap pagi mampir dulu,29
589,"ada salah 1 staff (pakai polo shirt hitam ada logo security gt) ngmgnya ga sopan.. posisi saya di lantai 1 dan kebelet pipis banget, kebetulan duduk dpn toilet karyawan, ya uda saya lgsg pipis di sana, trnyata ga bs diflush, trs saya panggil staff tsb mau tanya malah blg  mbaknya ga bisa baca ya ini toilet karyawan, ngapain ke toilet sini  ngmgnya dgn suara lantang sampe cust lain jg dnger.. luar biasa banget, dan yg ditegur hebatnya cuma saya, pdhl setelah saya ada mbak  juga pakai toilet tsb ga ditegur cuma diliatin aja",2,527,salah 1 staff pakai polo shirt hitam logo security gt ngmgnya sopan posisi lantai 1 kebelet pipis banget betul duduk dpn toilet karyawan uda lgsg pipis di sana trnyata bs diflush trs panggil staff tsb mau tanya malah blg mbak baca ini toilet karyawan ngapain toilet sini ngmgnya dgn suara lantang sampe cust jg dnger luar biasa banget tegur hebat cuma pdhl saya mbak pakai toilet tsb tegur cuma diliatin aja,407
590,Enak minuman dan makanan nya. Pelayanan cepat dan ramah.,5,56,enak minum makan layan cepat ramah,34
591,"Cukup baiklah tempatnya..Makanan juga tasty. Untuk parkiran di depan resto, jika beruntung bakalan dapat..Jika tidak, bisa parkir di family mart sebelahnya. Parking: Jika penuh tempat parkir, bisa parkir di family mart sebelahnya.",4,230,cukup baik tempat makan tasty parkir depan resto untung bakal parkir family mart belah parking jika penuh tempat parkir bisa parkir family mart belah,149
592,Layanan di sebelah Anderson buruk oderan online di abai no padahal selesai gak langsung Peking burukk excelaso situ,1,115,layan belah anderson buruk oderan online abai no padahal selesai gak langsung peking burukk excelaso situ,105
593,Pelayanan lama banget bisa cepat ga ya kerjanya,1,47,layan lama banget cepat kerja,29
594,"Cocok untuk tempat makan siang rame2 bareng temen/kolega/keluarga. Tempat luas indoor dan outdoor. Soal menu ga usah diragukan, rasa mantap sambel tersedia variasi tingkat kepedasan. Hanya saja penyajian makanan agak lama dan staff kurang gercep.",5,246,cocok tempat makan siang rame2 bareng temen kolega keluarga tempat luas indoor outdoor soal menu usah ragu rasa mantap sambel sedia variasi tingkat pedas saja saji makan lama staff kurang gercep,194
595,pelayanan buruk dan waktunya lama sejam menunggu,1,48,layan buruk waktu lama jam tunggu,33
596,mantapp pelayanannya gercep,5,27,mantapp layan gercep,20
597,"Resto paling fav , makanan juga enak2, pelayanan ramah, suasana nyaman.",5,71,resto paling fav makan enak2 layan ramah suasana nyaman,55
598,"Rasanya lumayan, kaya minuman pada umumnya aja.. suka minuman matcha nyaaaa",4,75,rasa lumayan kaya minum umum aja suka minum matcha nyaaaa,57
599,Kopi kenangan mantan terbaik,5,28,kopi kenang mantan baik,23
600,"Cocok untuk meeting santai. Suasana sangat tenang & private (kadang playlistnya jamet sih). Khusus jual kopi2 authentic/fusion, nggak jual yg basic2 seperti coffeeshop lain misalnya americano/longblack Good point mereka pakai gelas, nggak pakai cup sekali pakai sama sekali. Parkir luas banget, aman mobil motor tapi parkinya bayar & agak mahal Masuk lewat samping belok kiri dari arah juanda",5,392,cocok meeting santai suasana sangat tenang private kadang playlistnya jamet sih khusus jual kopi2 authentic fusion jual basic2 coffeeshop misal americano longblack good point pakai gelas pakai cup sekali pakai sama sekali parkir luas banget aman mobil motor parkinya bayar mahal masuk lewat samping belok kiri arah juanda,321
601,"Kentangnya memang beda, mantul",5,30,kentang memang beda mantul,26
602,Terlalu lama pegawenya lemot,2,28,terlalu lama pegawenya lot,26
603,Orang nya ramah,5,15,orang ramah,11
604,"One of the best steak restaurants in Surabaya Tenderloin steak nya di-grill dengan baik. Yang legend dan the best adalah kuah steak-nya. So far dari kualitas pengolahan steak nya, Boncafe Galaxy Mall dan pusat yang di Manyar lah yang paling baik. Untuk suasana tempat makan sangat nyaman. Pelayanannya baik sekali.",5,314,one of the best steak restaurants in surabaya tenderloin steak di-grill baik legend the best kuah steak-nya so far kualitas olah steak boncafe galaxy mall pusat di manyar lah paling baik suasana tempat makan sangat nyaman layan baik sekali,239
605,Enak. Mantap.,5,13,enak mantap,11
606,"Hari ini jam 2dinihari selasa 20 feb,  saya ke gacoan mayjen saya merasa dirugikn dengan salah satu karyawan disana. Tidak sopan tidak bisa menghargai customer. Dmikian sdikit percakapannya: Saya sedang berjalan kearah pelayanan untuk minta plastic bungkus sambil memegang rokok, ada 2/3 krywn yg duduk diantrian ojol. Tiba Salah satu krywan mengucap (Biyoh biyoh) sambil menatap kearah saya. Apakah ada yg salah dengan saya? Pakaian sayapun sangat tertutup dengan baju dan celana panjang. Saya kira sudah sampai situ, tetapi ternyata tidak setelah saya beranjak kluar dan menengok kearahnya dia malah melihat saya dengan melotot seperti menantang. Saya hanya menyayangkan sikap salah satu karyawan trsebut. Hanya krna salah satu karywan yg kurang ber attitude restoran yg sangat digemari ini menjadi jelek dimata salah satu customer.",1,834,hari jam 2dinihari selasa 20 feb ke gaco mayjen rasa dirugikn salah satu karyawan sana sopan bisa harga customer dmikian sdikit cakap sedang jalan arah layan minta plastic bungkus pegang rokok 2 3 krywn duduk antri ojol tiba salah satu krywan ucap biyoh biyoh tatap arah apakah salah pakai sangat tutup baju celana panjang kira sampai situ nyata telah anjak kluar tengok arah malah lihat dengan melotot tantang saya sayang sikap salah satu karyawan trsebut hanya krna salah satu karywan kurang ber attitude restoran sangat gari jadi jelek mata salah satu customer,563
607,Tempatnya cozy bgt,5,18,tempat cozy bgt,15
608,"Pros: pilihan minuman kekinian yg beragam, bisa memilih minuman tanpa gula, pelayanan cukup baik, tersedia tempat duduk untuk minum di tempat.",4,142,pros pilih minum kini agam pilih minum gula layan cukup baik sedia tempat duduk minum tempat,92
609,"Tempat bersih, bocil friendly bngt",5,34,tempat bersih bocil friendly bngt,33
610,Pesen 2 Steak gosong,2,20,sen 2 steak gosong,18
611,"Wahaha !!! Saya kira excelso enak rasanya ternyata GK banget wkkwkwk, mending beli kopi di warung rasanya sama aja . utk suasananya oke",2,135,wahaha kira excelso enak rasa nyata gk banget wkkwkwk mending beli kopi warung rasa sama aja utk suasana oke,108
612,Pelayan sedikit. Suasana berisik jika ada acara di Atrium.,3,58,layan sedikit suasana berisik ada acara atrium,46
613,"Rasa avocado coffee paling kacau malam ini, ga dikasih cream esnya dan semua takarannya ga standar, asal",1,104,rasa avocado coffee paling kacau malam kasih cream es semua takar standar asal,78
614,"Pelayanan starbucks yg paling buruk! Saya kesini membawa anjing saya dan duduk di outdoor (tanpa mengetahui kalo Sbuck di sini itu tidak pet friendly). Tiba2 setelah saya memesan kopi dan roti kita di suruh pindah dan di ksh tau kalo Sbucks di sini tidak pet friendly oleh satu karyawan namanya yehe ato siapapun itu. Lah, kalo tidak pet friendly ya tolong di kasih tau dari awal dong, jangan udah mesen ini itu baru di usir. harusnya saya pindah aja langsung ke tobys estate ato tmpt lain yg pet friendly. (saya paham dan tidak masalah diusir kalo tidak pet friendly) Dan ketika di tanya lah kok baru di ksh tau akir2 dan tanda dilarang bawa petnya di mana? Malah membalas iya, ada di syarat dan ketentuan seperti itu lah saya mau ngopi di starbuck harus baca syarat dan ketentuan seperti daftar email baru begitu maksudnya? Minim setidaknya kasih tanda no pets allowed ato gimana lah, dan bok ya langsung di ksh tau langsung, jgn nunggu mesen dulu kyk kejar target aja.",1,971,layan starbucks paling buruk kesini bawa anjing duduk outdoor tahu kalo sbuck sini pet friendly tiba2 mes kopi roti suruh pindah ksh tau kalo sbucks sini pet friendly satu karyawan nama yehe ato siapa lah kalo pet friendly tolong kasih tau awal dong jangan udah mesen itu baru usir pindah aja langsung tobys estate ato tmpt pet friendly saya paham masalah usir kalo tidak pet friendly ketika tanya lah kok baru ksh tau akir2 tanda larang bawa pet mana malah balas iya di syarat tentu itu lah saya mau ngopi di starbuck baca syarat tentu daftar email baru maksud minim tidak kasih tanda no pets allowed ato gimana lah dan bok langsung di ksh tau langsung jgn nunggu mesen dulu kyk kejar target aja,696
615,"Setiap pingin ngopi kenangan yg tanpa masuk mol, saya pasti mampir kesini dikarenakan dekat dengan rumah saya. Walaupun stand kecil di samping dalam pom bensin , tapi soal kualitas dan rasa tetap sama. Harga yg pas di kantong bener bener bikin ketagihan. Saya salah 1 pelanggan anda! Oh ya dikarenakan ini join sama pom bensin artinya ga banyak tempat duduk jadinya mau santai santai ya ga bisa. Apalagi outdoor tanpa AC pastinya kan panas!!",5,441,tiap pingin ngopi kenang masuk mol mampir kesini dekat rumah walaupun stand kecil samping pom bensin soal kualitas rasa tetap sama harga pas kantong bener bener bikin tagih salah 1 langgan oh karena join sama pom bensin arti banyak tempat duduk jadi mau santai santai apalagi outdoor ac pasti kan panas,302
616,"Saya punya pengalaman undangan di Primarasa Sidoarjo agak ada yg kurang di tempat pesta itu....ruang undangan pengantin di *lantai 3* sementara akses *harus naik tangga*....saran seharusnya ada lift atau tangga berjalan..kasian undangan yg sdh sepuh,apalagi yg berkursi roda......mohon jd perhatiannya.",4,302,punya alam undang primarasa sidoarjo ada kurang tempat pesta ruang undang pengantin lantai 3 akses naik tangga saran ada lift tangga jalan kasi undang sdh sepuh kurs roda mohon jd perhati,187
617,pelayanan lemot,1,15,layan lot,9
618,Alhamdulillah sudah cobain,4,26,alhamdulillah cobain,20
619,Suasana Makanan Semuanyaa enakk bangettt ciri khas kuah steaknyaa,5,65,suasana makan semuanyaa enakk bangettt ciri khas kuah steaknyaa,63
620,Pelayanan gak memuaskan. Di google tutup jam 9 tapi pihak toko bilang tutup jam 8 dan masih jam 7 duduk di bagian atas udah di usir katanya mau di bersihkan,1,156,layan gak muas google tutup jam 9 pihak toko bilang tutup jam 8 masih jam 7 duduk bagi atas udah usir kata mau sih,114
621,"Ikan goreng nya juara krispi dan rasanya enak ,untuk harga menengah keatas, untuk pelayanan baik not bad untuk di coba",4,118,ikan goreng juara krispi rasa enak harga tengah atas layan baik not bad di coba,79
622,"Makanan salah kirim tidak sesuai dengan pesanan, pengantinya sampai 30 menit itupun harus nanya terus",1,101,makan salah kirim sesuai pesan anti 30 menit harus nanya terus,62
623,Enak sekali ngopi disini. Ramah banget mas2 nya. Dan kalau mau ngopi di atas juga bisa. View nyaa kendaraan yang lalu lalang. Bisa buat tempat ngerjain tugas ataupun kencan :),5,175,enak sekali ngopi sini ramah banget mas2 kalau mau ngopi atas view nyaa kendara lalu lalang bisa buat tempat ngerjain tugas kencan,130
624,Menemani teman beli alat lab. Bagus karena yang teman saya cari tersedia.,5,73,tani teman beli alat lab bagus teman cari sedia,47
625,Bisa Buat Rest Area Ke Jembatan Suramadu,5,40,buat rest area jembatan suramadu,32
626,Pelayanannya memuaskan,5,22,layan muas,10
627,Pelayanan nya kurang ramah sama coustumer,1,41,layan kurang ramah sama coustumer,33
628,"Tertulis di pintu outlet close pukul 23.30, karena butuh kopi, gercep ke outlet ini sampai pukul 23.20. Tapi pegawai bilang sudah close. Mengecewakan",1,149,tulis pintu outlet close pukul 23 30 butuh kopi gercep outlet sampai pukul 23 20 pegawai bilang close kecewa,108
629,Parkir oke pelyanan oke lokasi mantap,5,37,parkir oke pelyanan oke lokasi mantap,37
630,pelayanan lama,1,14,layan lama,10
631,"Topp Buat Kopi Kenangan Cocok Banget buat nongki/ngopi,  Setelah ngisi bensin di pertamina jemursari atau gak perjalanan panjang dan rehat Spbu jemursari jg memiliki supermarket Beli Snack/Pop mie Dan jangan lupa pastinya di dampingi kopi kenangan sangat nikmat haha Di sebrang spbu jg ada starbuck Di sini saya jg mesen roti rotian dari kopi kenangan rasanya enak,kenyang,isian ga pelit sama sekali sipp dah jangan lupa beliin buat keluarga jg haha",4,449,topp buat kopi kenang cocok banget buat nongki ngopi ngisi bensin pertamina jemursari gak jalan panjang rehat spbu jemursari jg milik supermarket beli snack pop mie jangan lupa damping kopi kenang sangat nikmat haha sebrang spbu jg starbuck di sini jg mesen roti roti kopi kenang rasa enak kenyang isi pelit sama sekali sipp dah jangan lupa beliin buat keluarga jg haha,369
632,pelayanannya cepat promonya gila2an,5,35,layan cepat promonya gila2an,28
633,"Tadi saya mengunjungi outlet chatime di TP dan ditanya nomor member. Lalu saya berikan kartu fisik specialtea card ternyata sudah tidak berlaku dan diarahkan melalui aplikasi ini. Saya bertanya untuk poin nya bagaimana apakah bisa migrasi ke aplikasi. Kata kasir nya tidak bisa. Jadi poin di aplikasi nya juga 0 padahal udah capek2 ngumpulin poin ternyata dari kartu fisik ke aplikasi tidak terintegrasi. Setelah daftar di aplikasi ternyata ada nomor ID baru yg berbeda dengan nomor ID di kartu fisik. Saran saja lebih baik di aplikasi bisa input nomor member sendiri, untuk opsi kalau kasir males/gaptek/kurang informatif akhirnya dibilang tidak bisa.",3,652,tadi unjung outlet chatime tp tanya nomor member lalu ikan kartu fisik specialtea card nyata laku arah lalu aplikasi saya tanya poin bagaimana migrasi aplikasi kata kasir bisa jadi poin aplikasi 0 padahal udah capek2 ngumpulin poin nyata kartu fisik aplikasi integrasi daftar aplikasi nyata nomor id baru beda nomor id kartu fisik saran lebih baik aplikasi bisa input nomor member sendiri opsi kalau kasir males gaptek kurang informatif akhir bilang tidak bisa,460
634,peraturan ongkir mie mapan barata jaya ini sebenarnya bgmn ya yg patent?,2,72,atur ongkir mie mapan barata jaya benar bgmn patent,51
635,Pelayanan yang memuaskan. Area dine in bersih,5,45,layan muas area dine in bersih,30
636,"Pesan pakai aplikasi, pickup tinggal scan barcode dan ambil pesanan. Ga perlu menunggu lama, cukup ikut queue sesuai kedatangan di counter.",5,139,pesan pakai aplikasi pickup tinggal scan barcode ambil pesan perlu tunggu lama cukup ikut queue sesuai datang counter,117
637,"Nyaman buat nongkrong nggak terlalu bising n ramai, ada lapak iqos disini, area luar boleh utk iqos-an",5,102,nyaman buat nongkrong terlalu bising n ramai lapak iqos sini area luar utk iqos-an,82
638,Cobain menu terbarunya Choco Black Forest dannnn enakk BANGETTTT,5,64,cobain menu baru choco black forest dannnn enakk bangetttt,58
639,"Masih cash only, kurang menghargai customer.",3,44,cash only kurang harga customer,31
640,Cintailah produk produk dalam negri,4,35,cinta produk produk negri,25
641,Jutek casirnya. Ga ramah,1,24,jutek casirnya ramah,20
642,"Resto luass, service cepat dan ramah, makanan enak",5,50,resto luass service cepat ramah makan enak,42
643,"Cozy buat nongkrong di mall, antrian cepat",5,42,cozy buat nongkrong mall antri cepat,36
644,"Pelayanan oke, karyawan ramah",5,29,layan oke karyawan ramah,24
645,"Saya suka Green Milk tea, rasa tea nya tidak terlalu pahit, green tea nya terasa tapi tidak pekat dan pahit seperti kalau pakai black tea. Lebih segar. Pelayanan sangat baik, pada saat customer nanya2 dijelaskan dengan detail dan ramah. Proses pembuatannya juga cepat.",5,268,suka green milk tea rasa tea terlalu pahit green tea asa tidak pekat pahit kalau pakai black tea lebih segar layan sangat baik saat customer nanya2 jelas detail ramah proses buat cepat,184
