ID,REVIEW,LABEL,LENGTH,PREPROCESS,LENGTH_PRE
589,"ada salah 1 staff (pakai polo shirt hitam ada logo security begitu) berbicara tidak sopan.. posisi saya di lantai 1 dan kebelet pipis banget, kebetulan duduk dpn toilet karyawan, ya sudah saya langsung pipis di sana, ternyata tidak bisa diflush, terus saya panggil staff tsb mau tanya malah bilang  kak nya tidak bisa baca ya ini toilet karyawan, ngapain ke toilet sini  berbicara dengan suara lantang sampai customer lain juga dengar.. luar biasa banget, dan yang ditegur hebatnya hanya saya, padahal setelah saya ada kak  juga pakai toilet tsb tidak ditegur hanya dilihatin saja",2,580,salah staff pakai polo shirt hitam logo security begitu bicara tidak sopan posisi lantai kebelet pipis banget betul duduk dpn toilet karyawan langsung pipis sana nyata tidak diflush terus panggil staff tsb mau tanya malah bilang kak tidak baca toilet karyawan ngapain toilet sini bicara suara lantang customer lain dengar luar biasa banget tegur hebat padahal telah kak pakai toilet tsb tidak tegur dilihatin,408
590,Enak minuman dan makanan nya. Pelayanan cepat dan ramah.,5,56,enak cepat ramah,16
591,"Cukup baiklah tempat nya..Makanan juga tasty. Untuk parkiran di depan resto, kalau beruntung akan dapat..kalau tidak, bisa parkir di family mart sebelahnya. Parking: kalau penuh tempat parkir, bisa parkir di family mart sebelahnya.",4,231,cukup baik tasty parkir depan resto kalau untung kalau tidak parkir family mart belah parking kalau penuh parkir parkir family mart belah,137
592,Layanan di sebelah Anderson buruk oderan online di abai no padahal selesai tidak langsung packing buruk excelaso situ,1,117,belah anderson buruk oderan online abai no padahal selesai tidak langsung packing buruk excelaso situ,101
593,Pelayanan lama banget bisa cepat tidak ya kerja nya,1,51,lama banget cepat tidak kerja,29
594,"Cocok untuk tempat makan siang rame2 bareng teman/kolega/keluarga. Tempat luas indoor dan outdoor. Soal menu tidak usah diragukan, rasa mantap sambal tersedia variasi tingkat kepedasan. Hanya saja penyajian makanan agak lama dan staff kurang cepat.",5,248,cocok siang rame bareng teman kolega keluarga luas indoor outdoor soal menu tidak usah ragu rasa mantap sambal sedia variasi tingkat pedas saji agak lama staff kurang cepat,172
595,pelayanan buruk dan waktu nya lama sejam menunggu,1,49,buruk waktu lama jam tunggu,27
596,mantap pelayanan nya cepat,5,26,mantap cepat,12
597,"Resto paling favorit , makanan juga enak2, pelayanan ramah, suasana nyaman.",5,75,resto paling favorit enak ramah suasana nyaman,46
598,"rasa nya lumayan, kaya minuman pada umumnya saja.. suka minuman matcha nya",4,74,rasa lumayan kaya umum suka matcha,34
599,kopken mantan terbaik,5,21,mantan baik,11
600,"Cocok untuk meeting santai. Suasana sangat tenang & private (kadang playlist nya jamet sih). Khusus jual kopi2 authentic/fusion, tidak jual yang basic2 seperti coffeeshop lain misal nya americano/longblack Good point mereka pakai gelas, tidak pakai cup sekali pakai sama sekali. Parkir luas banget, aman mobil motor tetapi parkir nya bayar & agak mahal Masuk lewat samping belok kiri dari arah juanda",5,400,cocok meeting santai suasana sangat tenang private kadang playlist jamet sih khusus jual kopi authentic fusion tidak jual basic coffeeshop lain misal americano longblack good point pakai gelas tidak pakai cup sekali pakai sama sekali parkir luas banget aman mobil motor tetapi parkir bayar agak mahal masuk lewat samping belok kiri arah juanda,343
601,"Kentang nya memang beda, mantul",5,31,kentang memang beda mantul,26
602,Terlalu lama pegawai nya lama,2,29,terlalu lama pegawai lama,25
603,Orang nya ramah,5,15,orang ramah,11
604,"One of the best steak restaurants in Surabaya Tenderloin steak nya di-grill dengan baik. Yang legend dan the best adalah kuah steak-nya. So far dari kualitas pengolahan steak nya, Boncafe gm dan pusat yang di Manyar lah yang paling baik. Untuk suasana tempat makan sangat nyaman. Pelayanan nya baik sekali.",5,306,one best steak restaurants surabaya tenderloin steak digrill baik legend best kuah steaknya far kualitas olah steak boncafe pusat manyar lah paling baik suasana sangat nyaman baik sekali,186
605,Enak. Mantap.,5,13,enak mantap,11
606,"Hari ini jam 2 dini hari selasa 20 feb,  saya ke gacoan mayjen saya merasa dirugikan dengan salah satu karyawan disana. Tidak sopan tidak bisa menghargai customer. Demikian sedikit percakapannya: Saya sedang berjalan ke arah pelayanan untuk minta plastic bungkus sambil memegang rokok, ada 2/3 karyawan yang duduk diantrian ojol. Tiba Salah satu krywan mengucap (Biyoh biyoh) sambil menatap kearah saya. Apakah ada yang salah dengan saya? Pakaian saya pun sangat tertutup dengan baju dan celana panjang. Saya kira sudah sampai situ, tetapi ternyata tidak setelah saya beranjak keluar dan menengok kearahnya dia malah melihat saya dengan melotot seperti menantang. Saya hanya menyayangkan sikap salah satu karyawan trsebut. Hanya krna salah satu karywan yang kurang ber attitude restoran yang sangat digemari ini menjadi buruk dimata salah satu customer.",1,853,hari jam dini hari selasa feb gaco mayjen rasa rugi salah satu karyawan sana tidak sopan tidak harga customer sedikit cakap sedang jalan arah minta plastic bungkus pegang rokok karyawan duduk antri ojol tiba salah satu krywan ucap biyoh biyoh tatap arah salah pakai sangat tutup baju celana panjang kira situ tetapi nyata tidak telah anjak keluar tengok arah malah lihat melotot tantang sayang sikap salah satu karyawan trsebut krna salah satu karywan kurang ber attitude restoran sangat gari jadi buruk mata salah satu customer,528
607,tempat nya cozy banget,5,22,cozy banget,11
608,"Pros: pilihan minuman kekinian yang beragam, bisa memilih minuman tanpa gula, pelayanan cukup baik, tersedia tempat duduk untuk minum di tempat.",4,144,pros pilih kini agam pilih tanpa gula cukup baik sedia duduk,60
609,"Tempat bersih, bocil friendly banget",5,36,bersih bocil friendly banget,28
610,Pesen 2 Steak gosong,2,20,sen steak gosong,16
611,"Saya kira excelso enak rasa nya ternyata tidak banget, mending beli kopi di warung rasa nya sama saja . untuk suasana nya oke",2,125,kira enak rasa nyata tidak banget mending beli kopi warung rasa sama suasana oke,80
612,Pelayan sedikit. Suasana berisik kalau ada acara di Atrium.,3,59,sedikit suasana berisik kalau acara atrium,42
613,"Rasa avocado coffee paling kacau malam ini, tidak dikasih cream es nya dan semua takaran nya tidak standard, asal",1,113,rasa avocado coffee paling kacau malam tidak kasih cream es semua takar tidak standard asal,91
614,"Pelayanan starbucks yang paling buruk! Saya kesini membawa anjing saya dan duduk di outdoor (tanpa mengetahui kalau Sbuck di sini itu tidak pet friendly). Tiba2 setelah saya memesan kopi dan roti kita di suruh pindah dan di kasih tahu kalau starbucks di sini tidak pet friendly oleh satu karyawan namanya yehe ato siapapun itu. Lah, kalau tidak pet friendly ya tolong di kasih tahu dari awal dong, jangan sudah mesen ini itu baru di usir. harusnya saya pindah saja langsung ke tobys estate ato tempat lain yang pet friendly. (saya paham dan tidak masalah diusir kalau tidak pet friendly) Dan ketika di tanya lah kok baru di kasih tahu akir2 dan tanda dilarang bawa petnya di mana? Malah membalas iya, ada di syarat dan ketentuan seperti itu lah saya mau ngopi di starbucks harus baca syarat dan ketentuan seperti daftar email baru begitu maksudnya? Minim setidaknya kasih tanda no pets allowed ato bagaimana lah, dan bok ya langsung di kasih tahu langsung, jangan menunggu mesen dulu seperti kejar target saja.",1,1010,starbucks paling buruk kesini bawa anjing duduk outdoor tanpa tahu kalau sbuck sini tidak pet friendly tiba telah mes kopi roti suruh pindah kasih tahu kalau starbucks sini tidak pet friendly satu karyawan nama yehe ato siapa lah kalau tidak pet friendly tolong kasih tahu awal jangan mesen baru usir pindah langsung tobys estate ato lain pet friendly paham tidak masalah usir kalau tidak pet friendly tanya lah kok baru kasih tahu akir tanda larang bawa pet mana malah balas iya syarat tentu lah mau ngopi starbucks baca syarat tentu daftar email baru begitu maksud minim tidak kasih tanda no pets allowed ato bagaimana lah bok langsung kasih tahu langsung jangan tunggu mesen dulu kejar target,695
615,"Setiap pingin ngopi kenangan yang tanpa masuk mall, saya pasti mampir kesini dikarenakan dekat dengan rumah saya. Walaupun stand kecil di samping dalam pom bensin , tetapi soal kualitas dan rasa tetap sama. Harga yang pas di kantong benar benar bikin ketagihan. Saya salah 1 pelanggan anda! Oh ya dikarenakan ini join sama pom bensin artinya tidak banyak tempat duduk jadinya mau santai santai ya tidak bisa. Apalagi outdoor tanpa AC pastinya kan panas!!",5,454,tiap pingin ngopi kenang tanpa masuk mall mampir kesini karena dekat rumah walaupun stand kecil samping pom bensin tetapi soal kualitas rasa tetap sama harga pas kantong benar benar bikin tagih salah langgan karena join sama pom bensin arti tidak banyak duduk jadi mau santai santai tidak apalagi outdoor tanpa ac kan panas,323
616,"Saya punya pengalaman undangan di Primarasa Sidoarjo agak ada yang kurang di tempat pesta itu....ruang undangan pengantin di *lantai 3* sementara akses *harus naik tangga*....saran seharusnya ada lift atau tangga berjalan..kasihan undangan yang sudah sepuh,apalagi yang ber kursi roda......mohon jadi perhatian nya.",4,315,punya alam undang primarasa sidoarjo agak kurang pesta ruang undang pengantin lantai sementara akses naik tangga saran lift tangga jalan kasihan undang sepuh apalagi ber kursi roda mohon jadi perhati,199
617,pelayanan lama,1,14,lama,4
618,Alhamdulillah sudah cobain,4,26,alhamdulillah cobain,20
619,Suasana Makanan semua nya enak banget ciri khas kuah steak nya,5,62,suasana semua enak banget ciri khas kuah steak,46
620,Pelayanan tidak memuaskan. Di google tutup jam 9 tetapi pihak toko bilang tutup jam 8 dan masih jam 7 duduk di bagian atas sudah di usir katanya mau di bersihkan,1,161,tidak muas google tutup jam tetapi pihak toko bilang tutup jam masih jam duduk atas usir kata mau sih,101
621,"Ikan goreng nya juara krispi dan rasa nya enak ,untuk harga menengah keatas, untuk pelayanan baik not bad untuk di coba",4,119,ikan goreng juara krispi rasa enak harga tengah atas baik not bad coba,70
622,"Makanan salah kirim tidak sesuai dengan pesanan, penganti nya sampai 30 menit itupun harus nanya terus",1,102,salah kirim tidak sesuai pesan anti menit nanya terus,53
623,Enak sekali ngopi disini. Ramah banget kak nya. Dan kalau mau ngopi di atas juga bisa. View nya kendaraan yang lalu lalang. Bisa buat tempat ngerjain tugas ataupun kencan :),5,173,enak sekali ngopi sini ramah banget kak kalau mau ngopi atas view kendara lalu lalang buat ngerjain tugas kencan,112
624,Menemani teman beli alat lab. Bagus karena yang teman saya cari tersedia.,5,73,tani teman beli alat lab bagus karena teman cari sedia,54
625,Bisa Buat Rest Area Ke Jembatan Suramadu,5,40,buat rest area jembatan suramadu,32
626,pelayanan nya memuaskan,5,23,muas,4
627,Pelayanan nya kurang ramah sama coustumer,1,41,kurang ramah sama coustumer,27
628,"Tertulis di pintu outlet close pukul 23.30, karena butuh kopi, cepat ke outlet ini sampai pukul 23.20. Tapi pegawai bilang sudah close. Mengecewakan",1,148,tulis pintu outlet close pukul karena butuh kopi cepat outlet pukul tapi pegawai bilang close kecewa,100
629,Parkir oke pelyanan oke lokasi mantap,5,37,parkir oke pelyanan oke lokasi mantap,37
630,pelayanan lama,1,14,lama,4
631,"Top Buat kopken Cocok Banget buat nongkrong/ngopi,  Setelah mengisi bensin di pertamina jemursari atau tidak perjalanan panjang dan rehat Spbu jemursari juga memiliki supermarket Beli Snack/Pop mie Dan jangan lupa pasti nya di dampingi kopken sangat nikmat haha Di sebrang spbu juga ada starbucks Di sini saya juga mesen roti rotian dari kopken rasa nya enak,kenyang,isian tidak pelit sama sekali sip dah jangan lupa beliin buat keluarga juga haha",4,447,top buat cocok banget buat nongkrong ngopi telah isi bensin pertamina jemursari tidak jalan panjang rehat spbu jemursari milik supermarket beli snack pop mie jangan lupa damping sangat nikmat haha sebrang spbu starbucks sini mesen roti roti rasa enak kenyang isi tidak pelit sama sekali sip dah jangan lupa beliin buat keluarga haha,332
632,pelayanan nya cepat promo nya gila2an,5,37,cepat promo gila,16
633,"Tadi saya mengunjungi outlet chatime di TP dan ditanya nomor member. Lalu saya berikan kartu fisik special tea card ternyata sudah tidak berlaku dan diarahkan melalui aplikasi ini. Saya bertanya untuk poin nya bagaimana apakah bisa migrasi ke aplikasi. Kata kasir nya tidak bisa. Jadi poin di aplikasi nya juga 0 padahal sudah capek2 mengumpulkan poin ternyata dari kartu fisik ke aplikasi tidak terintegrasi. Setelah daftar di aplikasi ternyata ada nomor ID baru yang berbeda dengan nomor ID di kartu fisik. Saran saja lebih baik di aplikasi bisa input nomor member sendiri, untuk opsi kalau kasir malas/gaptek/kurang informatif akhirnya dibilang tidak bisa.",3,659,tadi unjung outlet chatime tanya nomor member lalu ikan kartu fisik special tea card nyata tidak laku arah lalu aplikasi tanya poin bagaimana migrasi aplikasi kata kasir tidak jadi poin aplikasi padahal capek kumpul poin nyata kartu fisik aplikasi tidak integrasi telah daftar aplikasi nyata nomor id baru beda nomor id kartu fisik saran lebih baik aplikasi input nomor member sendiri opsi kalau kasir malas gaptek kurang informatif akhir bilang tidak,451
634,peraturan ongkir mie mapan barata jaya ini sebenarnya bagaimana ya yang patent?,2,79,atur ongkir mie mapan barata jaya benar bagaimana patent,56
635,Pelayanan yang memuaskan. Area dine-in bersih,5,45,muas area dinein bersih,23
636,"Pesan pakai aplikasi, pickup tinggal scan barcode dan ambil pesanan. tidak perlu menunggu lama, cukup ikut queue sesuai kedatangan di counter.",5,142,pesan pakai aplikasi pickup tinggal scan barcode ambil pesan tidak perlu tunggu lama cukup ikut queue sesuai datang counter,123
637,"Nyaman buat nongkrong tidak terlalu bising dan ramai, ada lapak iqos disini, area luar boleh untuk iqos-an",5,106,nyaman buat nongkrong tidak terlalu bising ramai lapak iqos sini area luar iqosan,81
638,Cobain menu terbarunya Choco Black Forest dan enak BANGET,5,57,cobain menu baru choco black forest enak banget,47
639,"Masih cash only, kurang menghargai customer.",3,44,masih cash kurang harga customer,32
640,Cintailah produk produk dalam negeri,4,36,cinta produk produk negeri,26
641,Jutek kasir nya. tidak ramah,1,28,jutek kasir tidak ramah,23
642,"Resto luas, service cepat dan ramah, makanan enak",5,49,resto luas service cepat ramah enak,35
643,"Cozy buat nongkrong di mall, antrian cepat",5,42,cozy buat nongkrong mall antri cepat,36
644,"Pelayanan oke, karyawan ramah",5,29,oke karyawan ramah,18
645,"Saya suka Green Milk tea, rasa tea nya tidak terlalu pahit, green tea nya terasa tetapi tidak pekat dan pahit seperti kalau pakai black tea. Lebih segar. Pelayanan sangat baik, pada saat customer nanya2 dijelaskan dengan detail dan ramah. Proses pembuatannya juga cepat.",5,270,suka green milk tea rasa tea tidak terlalu pahit green tea asa tetapi tidak pekat pahit kalau pakai black tea lebih segar sangat baik customer nanya jelas detail ramah proses buat cepat,185
646,Pegawai ramah,5,13,pegawai ramah,13
647,"Terletak dalam ruko. Pelayanan baik dan tempat nya nyaman .. Tersedia tempat duduk lantai 1 dan 2 untuk santai Parkir bayar, ada tukang parkir",5,142,letak ruko baik nyaman sedia duduk lantai santai parkir bayar tukang parkir,75
648,"Suka banget kesini. Suka banget sama minuman nya, apalagi sama kak kasir nya",5,76,suka banget kesini suka banget sama apalagi sama kak kasir,58
649,"Pertama kali nyobain kopken karena belum pernah minum sama sekali,akhirnya download app kopken dan dapet diskon 50% bagi pengguna baru murah banget sih. Nyobain kopken mantan less sugar ternyata enak banget berasa kopi nya sedikit 8/10 dan cerita roti juga enak banget 8/10. pelayanan nya juga cepat,pegawai nya juga ramah. Tingkatkan terus ya pelayanan nya.",5,358,pertama kali nyobain karena belum pernah sama sekali akhir download app dapet diskon baru murah banget sih nyobain mantan less sugar nyata enak banget asa kopi sedikit cerita roti enak banget cepat pegawai ramah tingkat terus,225
650,"tempat nya nyaman, pelayanan nya ramah dan cepat",5,48,nyaman ramah cepat,18
